ShippingID,SaleID,ShippingMethod,ShippingCost,DeliveryDate,ShipmentStatus
3982,1499,Express,17.95,2024-03-25T00:00:00.000000000,In Transit
3983,3841,Standard,29.64,2024-01-10T00:00:00.000000000,In Transit
3984,2175,Express,74.59,2026-09-14T00:00:00.000000000,In Transit
3985,2628,Same Day,74.45,2025-09-01T00:00:00.000000000,Delayed
3986,5984,Standard,52.91,2025-10-12T00:00:00.000000000,In Transit
3987,1771,Standard,11.15,2025-08-30T00:00:00.000000000,Delayed
3988,780,Same Day,54.78,2026-09-12T00:00:00.000000000,Delayed
3989,162,Same Day,95.64,2024-10-20T00:00:00.000000000,In Transit
3990,9593,Express,24.55,2026-05-30T00:00:00.000000000,Delayed
3991,1776,Express,94.37,2024-07-22T00:00:00.000000000,Delayed
3992,875,Standard,85.91,2024-11-13T00:00:00.000000000,In Transit
3993,6458,Standard,7.66,2025-12-22T00:00:00.000000000,Delayed
3994,6240,Standard,73.09,2026-04-01T00:00:00.000000000,Delivered
3995,6318,Express,55.4,2025-05-16T00:00:00.000000000,Delivered
3996,1741,Same Day,65.34,2024-04-28T00:00:00.000000000,Delivered
3997,6711,Express,98.31,2024-09-05T00:00:00.000000000,In Transit
3998,9154,Same Day,15.49,2025-04-21T00:00:00.000000000,Delivered
3999,9731,Express,12.21,2025-12-01T00:00:00.000000000,Delivered
4000,7633,Express,80.86,2024-05-14T00:00:00.000000000,Delivered
4001,2945,Express,31.38,2025-09-04T00:00:00.000000000,Delayed
4002,3305,Same Day,67.77,2025-04-07T00:00:00.000000000,Delayed
4003,6749,Standard,69.03,2026-12-29T00:00:00.000000000,Delivered
4004,3973,Express,44.65,2025-11-01T00:00:00.000000000,In Transit
4005,2520,Standard,6.68,2025-06-11T00:00:00.000000000,Delivered
4006,9052,Express,6.12,2026-05-04T00:00:00.000000000,Delivered
4007,215,Same Day,62.8,2024-10-19T00:00:00.000000000,Delivered
4008,8610,Standard,93.52,2025-01-07T00:00:00.000000000,Delivered
4009,1570,Same Day,51.58,2024-04-15T00:00:00.000000000,Delayed
4010,8774,Standard,83.66,2025-01-14T00:00:00.000000000,In Transit
4011,8016,Standard,48.46,2026-03-16T00:00:00.000000000,In Transit
4012,5424,Standard,91.67,2025-02-15T00:00:00.000000000,In Transit
4013,8739,Same Day,9.83,2025-03-07T00:00:00.000000000,Delivered
4014,8605,Same Day,67.78,2024-06-07T00:00:00.000000000,Delayed
4015,3707,Express,82.62,2024-09-19T00:00:00.000000000,Delayed
4016,1658,Same Day,10.66,2024-01-05T00:00:00.000000000,Delivered
4017,6476,Express,90.85,2024-01-17T00:00:00.000000000,Delivered
4018,7201,Standard,40.98,2024-05-09T00:00:00.000000000,In Transit
4019,579,Standard,77.02,2025-01-14T00:00:00.000000000,Delayed
4020,2763,Same Day,69.41,2024-03-31T00:00:00.000000000,Delivered
4021,3882,Standard,50.18,2026-05-17T00:00:00.000000000,Delivered
4022,3822,Standard,51.47,2026-03-07T00:00:00.000000000,In Transit
4023,7590,Standard,10.21,2024-07-18T00:00:00.000000000,In Transit
4024,6710,Express,87.38,2024-12-01T00:00:00.000000000,Delivered
4025,8191,Express,94.01,2025-07-30T00:00:00.000000000,Delivered
4026,6082,Express,39.44,2024-11-15T00:00:00.000000000,In Transit
4027,4772,Same Day,63.21,2024-05-30T00:00:00.000000000,Delivered
4028,1978,Same Day,12.74,2024-04-18T00:00:00.000000000,In Transit
4029,8918,Same Day,42.19,2026-05-28T00:00:00.000000000,Delivered
4030,5416,Standard,78.06,2024-02-13T00:00:00.000000000,Delayed
4031,5689,Express,10.34,2024-03-09T00:00:00.000000000,In Transit
4032,9322,Express,53.99,2024-08-22T00:00:00.000000000,Delivered
4033,9843,Express,84.64,2026-05-17T00:00:00.000000000,Delayed
4034,8326,Express,26.74,2026-01-30T00:00:00.000000000,Delivered
4035,2909,Same Day,23.85,2026-07-30T00:00:00.000000000,Delayed
4036,4439,Same Day,84.24,2026-08-04T00:00:00.000000000,In Transit
4037,4517,Standard,12.81,2025-02-18T00:00:00.000000000,Delivered
4038,7374,Express,80.14,2024-05-14T00:00:00.000000000,Delayed
4039,4797,Standard,85.4,2026-06-17T00:00:00.000000000,In Transit
4040,1275,Express,98.79,2024-12-19T00:00:00.000000000,In Transit
4041,6179,Same Day,67.61,2025-04-08T00:00:00.000000000,Delivered
4042,7518,Same Day,25.3,2025-02-09T00:00:00.000000000,In Transit
4043,6680,Same Day,48.75,2025-05-03T00:00:00.000000000,In Transit
4044,327,Express,86.66,2026-12-15T00:00:00.000000000,In Transit
4045,8425,Express,97.51,2025-08-20T00:00:00.000000000,In Transit
4046,6769,Same Day,74.58,2026-01-30T00:00:00.000000000,Delayed
4047,5771,Express,12.94,2025-10-30T00:00:00.000000000,Delayed
4048,6747,Express,65.77,2025-03-06T00:00:00.000000000,Delayed
4049,8497,Express,91.48,2026-10-07T00:00:00.000000000,Delayed
4050,2246,Standard,61.29,2024-06-05T00:00:00.000000000,In Transit
4051,8942,Same Day,53.69,2026-11-01T00:00:00.000000000,Delayed
4052,9580,Same Day,41.79,2026-11-29T00:00:00.000000000,In Transit
4053,7194,Standard,32.16,2024-01-29T00:00:00.000000000,Delayed
4054,105,Standard,35.58,2025-05-07T00:00:00.000000000,Delivered
4055,3656,Express,76.77,2025-03-17T00:00:00.000000000,Delayed
4056,9686,Express,82.94,2025-01-16T00:00:00.000000000,Delivered
4057,1412,Same Day,6.4,2026-05-28T00:00:00.000000000,Delivered
4058,3430,Same Day,44.3,2026-11-24T00:00:00.000000000,Delivered
4059,1823,Standard,55.49,2024-10-22T00:00:00.000000000,Delivered
4060,6853,Standard,70.38,2024-12-02T00:00:00.000000000,Delayed
4061,8902,Express,54.28,2024-09-02T00:00:00.000000000,In Transit
4062,9468,Express,79.38,2026-02-19T00:00:00.000000000,Delayed
4063,2285,Express,15.0,2024-07-14T00:00:00.000000000,Delayed
4064,7603,Express,63.12,2026-05-26T00:00:00.000000000,In Transit
4065,1123,Express,94.95,2024-08-05T00:00:00.000000000,In Transit
4066,6082,Same Day,74.28,2026-06-16T00:00:00.000000000,Delayed
4067,9518,Same Day,89.35,2026-04-14T00:00:00.000000000,Delivered
4068,8913,Express,97.28,2025-07-06T00:00:00.000000000,In Transit
4069,2429,Same Day,66.49,2025-01-19T00:00:00.000000000,Delayed
4070,145,Express,12.04,2025-06-20T00:00:00.000000000,Delayed
4071,1640,Express,54.4,2024-12-07T00:00:00.000000000,Delayed
4072,2829,Same Day,67.89,2025-08-04T00:00:00.000000000,Delayed
4073,4888,Express,23.25,2026-06-03T00:00:00.000000000,Delivered
4074,3076,Express,82.17,2024-08-03T00:00:00.000000000,Delayed
4075,2576,Standard,84.75,2024-06-22T00:00:00.000000000,In Transit
4076,584,Same Day,27.21,2024-01-15T00:00:00.000000000,In Transit
4077,6847,Same Day,84.48,2025-02-09T00:00:00.000000000,Delivered
4078,7309,Same Day,80.83,2026-05-19T00:00:00.000000000,Delayed
4079,1523,Standard,43.71,2024-04-14T00:00:00.000000000,Delayed
4080,1989,Standard,27.55,2026-12-12T00:00:00.000000000,In Transit
4081,2938,Express,29.4,2025-12-19T00:00:00.000000000,Delayed
4082,5933,Same Day,89.76,2024-08-19T00:00:00.000000000,Delivered
4083,2329,Express,83.26,2026-11-12T00:00:00.000000000,In Transit
4084,7940,Standard,73.98,2026-04-21T00:00:00.000000000,Delivered
4085,2152,Express,90.56,2026-08-20T00:00:00.000000000,Delivered
4086,3839,Same Day,46.54,2025-05-27T00:00:00.000000000,Delivered
4087,6939,Same Day,84.44,2025-08-08T00:00:00.000000000,Delivered
4088,388,Same Day,56.29,2025-09-29T00:00:00.000000000,Delayed
4089,5291,Standard,26.06,2025-05-28T00:00:00.000000000,Delayed
4090,4568,Same Day,59.98,2025-03-04T00:00:00.000000000,In Transit
4091,83,Express,58.74,2026-01-04T00:00:00.000000000,Delivered
4092,9593,Standard,10.98,2024-03-08T00:00:00.000000000,Delayed
4093,5602,Standard,89.31,2026-06-01T00:00:00.000000000,Delivered
4094,2877,Express,92.08,2024-05-20T00:00:00.000000000,Delayed
4095,8349,Standard,64.0,2024-05-26T00:00:00.000000000,Delivered
4096,6289,Standard,54.8,2024-08-08T00:00:00.000000000,Delayed
4097,9388,Same Day,97.17,2024-11-03T00:00:00.000000000,Delivered
4098,1114,Standard,36.09,2024-05-11T00:00:00.000000000,In Transit
4099,951,Standard,79.96,2025-01-02T00:00:00.000000000,Delayed
4100,7542,Same Day,44.4,2025-10-26T00:00:00.000000000,In Transit
4101,5840,Same Day,30.83,2025-06-16T00:00:00.000000000,Delivered
4102,8993,Same Day,25.02,2025-11-19T00:00:00.000000000,In Transit
4103,6349,Express,37.6,2026-04-12T00:00:00.000000000,Delivered
4104,1960,Express,12.05,2026-05-27T00:00:00.000000000,In Transit
4105,508,Standard,71.92,2024-02-16T00:00:00.000000000,Delayed
4106,2082,Same Day,82.25,2024-10-05T00:00:00.000000000,Delayed
4107,1813,Express,64.2,2026-03-25T00:00:00.000000000,In Transit
4108,5579,Standard,45.17,2025-04-11T00:00:00.000000000,Delayed
4109,3110,Express,63.12,2026-09-06T00:00:00.000000000,Delivered
4110,6103,Standard,61.9,2026-03-06T00:00:00.000000000,Delivered
4111,9717,Express,67.37,2025-04-03T00:00:00.000000000,Delivered
4112,2678,Same Day,81.29,2026-03-23T00:00:00.000000000,Delivered
4113,9378,Standard,42.55,2025-04-21T00:00:00.000000000,Delivered
4114,3301,Standard,31.16,2026-04-11T00:00:00.000000000,Delivered
4115,1503,Same Day,8.13,2026-12-15T00:00:00.000000000,In Transit
4116,4670,Standard,5.98,2024-05-19T00:00:00.000000000,Delivered
4117,1813,Standard,5.88,2025-08-06T00:00:00.000000000,Delivered
4118,7160,Standard,77.2,2026-09-21T00:00:00.000000000,Delayed
4119,174,Standard,55.26,2026-03-01T00:00:00.000000000,Delivered
4120,907,Same Day,68.28,2024-07-26T00:00:00.000000000,In Transit
4121,1463,Standard,88.89,2026-08-25T00:00:00.000000000,In Transit
4122,2094,Same Day,36.58,2025-11-25T00:00:00.000000000,Delivered
4123,9329,Standard,7.28,2024-09-17T00:00:00.000000000,Delayed
4124,2156,Same Day,30.51,2025-01-19T00:00:00.000000000,Delivered
4125,1775,Standard,92.38,2026-07-30T00:00:00.000000000,Delivered
4126,7850,Express,5.37,2024-08-24T00:00:00.000000000,Delivered
4127,2952,Same Day,14.78,2025-09-15T00:00:00.000000000,Delivered
4128,3893,Express,64.0,2026-07-12T00:00:00.000000000,In Transit
4129,631,Standard,40.58,2025-07-31T00:00:00.000000000,Delayed
4130,1077,Express,43.31,2026-09-03T00:00:00.000000000,In Transit
4131,2428,Standard,86.6,2025-08-29T00:00:00.000000000,In Transit
4132,5219,Same Day,64.81,2026-02-11T00:00:00.000000000,In Transit
4133,1125,Express,92.71,2024-09-30T00:00:00.000000000,In Transit
4134,16,Same Day,50.18,2026-01-29T00:00:00.000000000,Delayed
4135,3613,Same Day,99.67,2024-01-08T00:00:00.000000000,In Transit
4136,4595,Express,98.9,2026-11-20T00:00:00.000000000,Delivered
4137,5055,Same Day,25.57,2026-02-10T00:00:00.000000000,Delivered
4138,7607,Express,96.36,2024-05-01T00:00:00.000000000,Delayed
4139,5156,Standard,20.38,2026-08-16T00:00:00.000000000,Delayed
4140,8710,Same Day,50.92,2025-03-06T00:00:00.000000000,Delayed
4141,1812,Express,26.63,2026-06-08T00:00:00.000000000,Delayed
4142,4467,Standard,19.59,2025-03-20T00:00:00.000000000,Delivered
4143,2933,Express,30.41,2026-03-16T00:00:00.000000000,In Transit
4144,9932,Express,34.68,2024-06-11T00:00:00.000000000,Delivered
4145,6055,Express,81.37,2026-12-18T00:00:00.000000000,Delayed
4146,1396,Same Day,41.67,2024-12-26T00:00:00.000000000,Delayed
4147,8721,Standard,93.51,2024-10-16T00:00:00.000000000,Delayed
4148,4688,Same Day,86.46,2024-06-25T00:00:00.000000000,In Transit
4149,6237,Express,68.77,2026-05-22T00:00:00.000000000,Delayed
4150,6962,Express,65.13,2025-04-17T00:00:00.000000000,Delayed
4151,1560,Standard,28.68,2024-10-15T00:00:00.000000000,In Transit
4152,3129,Standard,57.04,2026-05-12T00:00:00.000000000,In Transit
4153,5982,Standard,76.86,2024-03-22T00:00:00.000000000,Delayed
4154,4984,Express,19.37,2026-06-11T00:00:00.000000000,Delivered
4155,6567,Standard,23.62,2026-01-07T00:00:00.000000000,Delayed
4156,7582,Express,68.87,2024-01-12T00:00:00.000000000,In Transit
4157,7785,Express,99.97,2024-09-06T00:00:00.000000000,Delayed
4158,1407,Same Day,95.27,2026-03-31T00:00:00.000000000,In Transit
4159,5934,Same Day,50.71,2025-10-25T00:00:00.000000000,In Transit
4160,3821,Same Day,17.94,2026-07-30T00:00:00.000000000,In Transit
4161,3730,Standard,68.01,2024-02-22T00:00:00.000000000,Delayed
4162,9553,Standard,24.05,2025-11-06T00:00:00.000000000,Delayed
4163,5989,Express,19.48,2024-09-14T00:00:00.000000000,Delayed
4164,6238,Same Day,34.71,2024-01-29T00:00:00.000000000,Delivered
4165,2658,Express,76.83,2024-02-07T00:00:00.000000000,Delivered
4166,6357,Standard,93.98,2025-07-08T00:00:00.000000000,Delayed
4167,88,Express,31.28,2024-12-13T00:00:00.000000000,Delayed
4168,5721,Express,25.23,2026-04-22T00:00:00.000000000,Delayed
4169,293,Same Day,89.91,2025-11-04T00:00:00.000000000,Delivered
4170,7806,Standard,39.58,2025-10-05T00:00:00.000000000,In Transit
4171,1578,Same Day,42.73,2024-10-15T00:00:00.000000000,Delayed
4172,8109,Same Day,13.28,2026-10-14T00:00:00.000000000,Delivered
4173,179,Express,17.76,2025-11-21T00:00:00.000000000,Delayed
4174,6237,Standard,17.4,2026-08-01T00:00:00.000000000,Delivered
4175,2807,Same Day,45.15,2026-08-09T00:00:00.000000000,Delivered
4176,1017,Standard,17.29,2024-05-23T00:00:00.000000000,Delayed
4177,7163,Standard,58.89,2024-04-18T00:00:00.000000000,Delivered
4178,5518,Standard,19.71,2025-09-22T00:00:00.000000000,Delivered
4179,525,Express,41.49,2026-11-19T00:00:00.000000000,Delivered
4180,4958,Standard,75.59,2025-09-28T00:00:00.000000000,In Transit
4181,5630,Express,20.6,2026-07-08T00:00:00.000000000,In Transit
4182,966,Standard,20.98,2026-09-16T00:00:00.000000000,Delivered
4183,4317,Standard,47.19,2024-04-05T00:00:00.000000000,Delayed
4184,2710,Same Day,17.75,2025-01-30T00:00:00.000000000,Delayed
4185,6721,Express,37.42,2025-12-26T00:00:00.000000000,Delayed
4186,8815,Express,47.05,2024-04-25T00:00:00.000000000,Delayed
4187,6373,Same Day,42.03,2024-02-03T00:00:00.000000000,Delayed
4188,5884,Express,21.94,2026-01-04T00:00:00.000000000,Delayed
4189,2376,Express,14.35,2025-04-08T00:00:00.000000000,In Transit
4190,1487,Same Day,68.73,2024-02-20T00:00:00.000000000,In Transit
4191,9914,Standard,35.15,2026-12-05T00:00:00.000000000,In Transit
4192,567,Standard,47.19,2026-12-03T00:00:00.000000000,Delivered
4193,7991,Same Day,76.9,2026-06-11T00:00:00.000000000,In Transit
4194,9609,Same Day,25.9,2024-05-10T00:00:00.000000000,In Transit
4195,300,Standard,16.98,2026-12-28T00:00:00.000000000,In Transit
4196,5442,Express,43.89,2024-12-16T00:00:00.000000000,In Transit
4197,1683,Express,97.16,2024-10-08T00:00:00.000000000,Delayed
4198,3584,Standard,99.73,2026-10-27T00:00:00.000000000,In Transit
4199,6979,Express,58.42,2024-02-13T00:00:00.000000000,Delayed
4200,9220,Express,7.05,2026-12-21T00:00:00.000000000,In Transit
4201,6194,Same Day,45.35,2026-03-30T00:00:00.000000000,In Transit
4202,3079,Standard,52.56,2024-04-12T00:00:00.000000000,Delivered
4203,3036,Express,79.01,2025-12-28T00:00:00.000000000,Delivered
4204,3569,Standard,32.1,2025-07-30T00:00:00.000000000,Delivered
4205,3576,Same Day,49.02,2025-04-25T00:00:00.000000000,Delayed
4206,7269,Same Day,15.08,2024-04-03T00:00:00.000000000,Delayed
4207,2993,Same Day,70.14,2024-10-18T00:00:00.000000000,In Transit
4208,9110,Same Day,5.29,2024-06-11T00:00:00.000000000,In Transit
4209,461,Express,76.07,2025-07-14T00:00:00.000000000,Delivered
4210,7961,Express,50.06,2026-09-13T00:00:00.000000000,Delayed
4211,7398,Express,36.73,2026-08-24T00:00:00.000000000,Delivered
4212,8184,Standard,65.08,2025-01-01T00:00:00.000000000,In Transit
4213,4542,Same Day,64.64,2024-03-03T00:00:00.000000000,Delayed
4214,3021,Express,10.15,2025-03-06T00:00:00.000000000,Delivered
4215,7232,Standard,46.7,2024-04-27T00:00:00.000000000,In Transit
4216,8419,Standard,58.12,2026-09-06T00:00:00.000000000,In Transit
4217,3610,Standard,15.12,2025-06-21T00:00:00.000000000,Delayed
4218,3202,Standard,80.9,2025-12-31T00:00:00.000000000,Delivered
4219,8736,Standard,99.36,2026-11-24T00:00:00.000000000,Delayed
4220,812,Express,50.88,2025-08-14T00:00:00.000000000,Delayed
4221,6026,Same Day,60.14,2026-08-25T00:00:00.000000000,Delayed
4222,3603,Express,29.5,2024-09-26T00:00:00.000000000,Delayed
4223,7823,Same Day,41.51,2025-06-02T00:00:00.000000000,In Transit
4224,4888,Same Day,47.04,2025-07-07T00:00:00.000000000,Delivered
4225,9829,Express,86.93,2026-08-24T00:00:00.000000000,In Transit
4226,2441,Same Day,13.28,2024-02-16T00:00:00.000000000,In Transit
4227,5351,Same Day,37.24,2026-10-28T00:00:00.000000000,Delayed
4228,2111,Standard,34.08,2024-07-27T00:00:00.000000000,Delayed
4229,9255,Same Day,79.67,2024-03-07T00:00:00.000000000,Delayed
4230,6314,Standard,74.63,2026-03-18T00:00:00.000000000,Delayed
4231,229,Standard,44.98,2024-10-25T00:00:00.000000000,Delayed
4232,1608,Same Day,46.35,2026-02-14T00:00:00.000000000,In Transit
4233,9736,Standard,94.07,2026-11-25T00:00:00.000000000,Delivered
4234,5855,Express,87.85,2025-09-14T00:00:00.000000000,Delayed
4235,2710,Express,61.05,2024-02-13T00:00:00.000000000,In Transit
4236,6287,Standard,86.53,2026-06-21T00:00:00.000000000,In Transit
4237,4825,Same Day,15.38,2025-08-11T00:00:00.000000000,Delayed
4238,9238,Same Day,44.09,2025-07-26T00:00:00.000000000,Delivered
4239,8160,Standard,89.41,2024-01-19T00:00:00.000000000,Delivered
4240,5996,Standard,42.53,2024-04-22T00:00:00.000000000,In Transit
4241,1155,Same Day,39.88,2025-01-03T00:00:00.000000000,Delayed
4242,8432,Standard,56.63,2026-03-24T00:00:00.000000000,In Transit
4243,2758,Express,53.65,2025-01-28T00:00:00.000000000,Delivered
4244,8589,Standard,50.31,2024-04-05T00:00:00.000000000,Delayed
4245,4450,Express,44.84,2025-10-20T00:00:00.000000000,Delivered
4246,7179,Express,45.93,2026-11-07T00:00:00.000000000,Delivered
4247,6797,Standard,93.05,2026-11-13T00:00:00.000000000,Delivered
4248,9049,Same Day,50.07,2026-10-05T00:00:00.000000000,Delivered
4249,4646,Same Day,72.19,2026-03-08T00:00:00.000000000,Delivered
4250,996,Same Day,50.78,2026-11-27T00:00:00.000000000,Delayed
4251,2415,Standard,75.67,2024-04-02T00:00:00.000000000,Delayed
4252,4827,Standard,75.82,2025-05-09T00:00:00.000000000,Delayed
4253,9089,Same Day,12.14,2026-04-10T00:00:00.000000000,Delayed
4254,8663,Standard,43.82,2026-08-15T00:00:00.000000000,Delivered
4255,4900,Same Day,19.98,2024-08-07T00:00:00.000000000,In Transit
4256,6779,Standard,68.83,2024-03-26T00:00:00.000000000,Delivered
4257,7676,Express,43.07,2025-11-08T00:00:00.000000000,In Transit
4258,4944,Standard,79.64,2026-11-06T00:00:00.000000000,Delivered
4259,6921,Standard,30.01,2024-06-25T00:00:00.000000000,In Transit
4260,1992,Same Day,24.13,2024-11-01T00:00:00.000000000,In Transit
4261,6752,Standard,76.25,2024-12-12T00:00:00.000000000,Delivered
4262,4015,Express,79.33,2025-04-03T00:00:00.000000000,Delivered
4263,8776,Standard,11.54,2024-03-19T00:00:00.000000000,Delivered
4264,1884,Same Day,29.85,2024-07-25T00:00:00.000000000,In Transit
4265,535,Standard,9.71,2026-02-13T00:00:00.000000000,Delayed
4266,9925,Same Day,99.3,2025-03-05T00:00:00.000000000,In Transit
4267,5916,Express,66.61,2025-12-07T00:00:00.000000000,Delivered
4268,5705,Express,67.06,2025-12-05T00:00:00.000000000,In Transit
4269,8643,Express,66.57,2025-09-20T00:00:00.000000000,Delivered
4270,5434,Same Day,80.61,2024-06-19T00:00:00.000000000,Delayed
4271,1699,Same Day,68.74,2026-08-26T00:00:00.000000000,In Transit
4272,9561,Standard,7.39,2025-02-24T00:00:00.000000000,In Transit
4273,9867,Express,11.34,2024-11-29T00:00:00.000000000,In Transit
4274,4560,Express,90.74,2024-10-15T00:00:00.000000000,Delivered
4275,2910,Standard,49.37,2026-09-03T00:00:00.000000000,Delivered
4276,3561,Express,94.75,2024-06-03T00:00:00.000000000,Delivered
4277,3477,Same Day,38.52,2025-11-12T00:00:00.000000000,Delivered
4278,2954,Same Day,25.66,2024-06-28T00:00:00.000000000,Delivered
4279,399,Same Day,91.99,2025-02-16T00:00:00.000000000,Delivered
4280,2558,Same Day,95.54,2024-06-15T00:00:00.000000000,Delivered
4281,7533,Same Day,79.86,2024-09-18T00:00:00.000000000,Delivered
4282,4238,Standard,22.93,2026-11-10T00:00:00.000000000,Delivered
4283,6294,Same Day,85.98,2024-07-05T00:00:00.000000000,In Transit
4284,8732,Express,90.87,2026-05-08T00:00:00.000000000,Delivered
4285,7824,Express,26.61,2026-12-31T00:00:00.000000000,Delivered
4286,9145,Same Day,60.71,2025-07-05T00:00:00.000000000,Delayed
4287,6375,Express,31.74,2025-06-14T00:00:00.000000000,Delivered
4288,9397,Same Day,94.98,2024-05-31T00:00:00.000000000,Delivered
4289,5416,Same Day,16.94,2025-12-26T00:00:00.000000000,Delivered
4290,271,Express,41.35,2024-02-26T00:00:00.000000000,In Transit
4291,4572,Standard,65.6,2025-09-08T00:00:00.000000000,Delivered
4292,3877,Same Day,29.87,2026-08-07T00:00:00.000000000,In Transit
4293,1274,Same Day,12.25,2025-09-22T00:00:00.000000000,Delayed
4294,4754,Standard,70.64,2026-04-20T00:00:00.000000000,Delivered
4295,3560,Same Day,40.92,2024-01-25T00:00:00.000000000,In Transit
